epg_scores,bb_sizes
0.2635844,980
0.2654914,474
0.02092061,40
0.029753832,4463
0.77378076,18312
0.0060128574,58
0.67756,9660
0.13451046,2518
0.4368942,1942
0.32821703,1930
0.8432777,2610
0.91019875,24802
0.06542077,376
0.0018248721,59
0.83462197,24477
0.22018024,2100
0.0893273,1872
0.028228035,293
0.068727106,175
0.17505799,686
0.03968635,439
0.9056434,18379
0.0025355718,54
0.011771153,210
0.06539607,425
0.02799097,260
0.74167365,7828
0.39651015,5451
0.8682948,13367
0.00075648475,20
0.032753374,208
0.01070924,198
0.10598082,1087
0.98260576,35754
0.7808245,10034
0.061145216,2459
0.05975452,2059
0.038007848,2189
0.7306782,6912
0.49276912,12864
0.22851026,672
0.8081522,15279
0.55660886,15469
0.30969632,9221
0.12476076,512
0.9352466,15162
0.2659486,1095
0.00036198183,56
0.0023428593,80
0.444892,3360
0.3465436,12672
0.6336825,1218
0.27366936,572
0.8695174,11991
0.15164708,3363
0.9859888,48614
0.20211226,3578
0.61096364,9785
0.75600886,18486
0.0017635201,66
0.41511983,3957
0.037315633,561
0.24265349,2847
0.05050389,1297
0.62627053,2100
0.76961935,10086
0.40739927,9348
0.9908149,46273
0.4341206,5649
0.01651556,147
0.045723185,266
0.1143749,747
0.043040164,289
0.01171056,238
0.40315107,3645
0.068282306,618
0.04414731,684
0.45863914,6650
0.014082165,48
0.59865415,4160
0.7920118,16056
0.5654906,2852
0.7303082,25015
0.82382745,11837
0.47732756,17720
0.87739253,20608
0.5144858,13482
0.047709614,1536
0.82576495,8067
0.17062032,2176
0.9229177,11043
0.83572906,40140
0.5734526,19766
0.12631965,1095
0.70548904,1908
0.3050536,950
0.98399776,38502
0.031159168,10035
0.043783605,301
0.089350514,660
0.12148449,285
0.98395324,36842
0.24339415,812
0.9135064,13359
0.014088922,432
0.3163966,8051
0.009246423,304
0.09152581,2619
0.079369314,1942
0.8643011,23296
0.0818206,2675
0.221773,1751
0.704506,17745
0.0023216344,70
0.15273392,3135
0.23622541,4408
0.013286803,140
0.025981208,837
0.8430357,23848
0.37914604,5544
0.27329552,3729
0.8879886,5842
0.8705591,15300
0.0057180882,190
0.8687384,34197
0.56038266,10535
0.29747292,5180
0.6345939,8603
0.0767917,2380
0.0009801409,36
0.030214464,398
0.8654887,9114
0.14250459,950
0.13298663,8474
0.12437923,575
0.019283243,1100
0.6757698,12480
0.0025108824,40
0.96088403,46631
0.90224165,28512
0.772821,16195
0.83989555,21840
0.2160236,8210
0.9170618,22059
0.54385924,10270
0.39386544,7612
0.48848072,5688
0.55096,6269
0.5224565,18225
0.5034089,5060
0.14028826,4608
0.32401684,14144
0.6307352,11118
0.99278027,49729
0.2794869,7098
0.15561578,4758
0.022468794,270
0.15543246,3764
0.028687688,999
0.27787563,2817
0.89818,24830
0.8148912,46398
0.026546234,124
0.14197491,599
0.7374095,5449
0.48797995,4100
0.044030577,676
0.8550322,14744
0.00652433,171
0.9386167,34815
0.0026637015,190
0.33622855,4080
0.74650955,6776
0.0033723903,16
0.7231109,22176
0.015292844,414
0.31208816,3925
0.95164585,39248
0.6643918,9605
0.89001894,27722
0.49921373,731
0.07258,150
0.9107863,35852
0.99853885,49060
0.9340899,23184
0.072679564,748
0.23877716,560
0.010859954,95
0.0037130855,30
0.14593457,5204
0.15881474,1000
0.34560964,8549
0.08758328,1001
0.028390247,161
0.90225685,16568
0.48439077,4182
0.8444484,24073
0.11008205,1890
0.82514524,29626
0.32751343,351
0.0540834,144
0.8035052,20402
0.004933112,621
0.77719426,16450
0.11420968,1825
0.71475226,33227
0.8677332,19511
0.2122128,1216
0.96485895,45784
0.23076567,3454
0.048780516,1443
0.30916572,5280
0.7201688,23328
0.6128371,7665
0.5981437,10591
0.121203646,3813
0.13886195,3402
0.1055617,4017
0.12973301,1746
0.9945978,49283
0.2716169,7440
0.22170232,4093
0.051287852,1623
0.075920634,3206
0.9794056,22814
0.25314075,1533
0.8470237,3570
0.9306591,8391
0.23993406,4988
0.08062624,5265
0.40070084,6402
0.9831819,49060
0.60673434,6160
0.734258,17840
0.15911447,1950
0.796891,9120
0.33194572,2750
0.026248548,630
0.67357236,2596
0.46259853,7356
0.80984265,27520
0.10651657,906
0.0005932782,15
0.008128829,132
0.024057787,7007
0.445239,13563
0.9600636,34511
0.17556979,506
0.012929396,448
0.17397037,881
0.006703581,124
0.044383794,306
0.092717245,3002
0.08676207,1176
0.023813745,1022
0.16233867,3480
0.032924682,1011
0.043594968,2106
0.62304777,11751
0.80719274,28602
0.43345693,19847
0.20859936,754
0.04232248,516
0.03167756,1520
0.29438952,2278
0.32871112,8560
0.003309214,56
0.51622516,5387
0.0052736034,229
0.5478648,2268
0.026549112,598
0.22163518,6078
0.15574312,1287
0.016931197,986
0.40237272,17840
0.054135516,927
0.2754759,2030
0.048270196,961
0.7129113,7448
0.059006732,578
0.9359576,35478
0.45011818,8433
0.009653598,408
0.07979644,3657
0.48311177,2609
0.03613726,238
0.955816,31581
0.45732298,1449
0.0035006464,55
0.0030924499,70
0.037343215,160
0.020937933,357
0.8699472,27130
0.07438958,2870
0.94906694,7872
0.0018860652,15
0.03509437,136
0.65496606,21263
0.13915761,2317
0.77222526,22926
0.03648975,364
0.33031514,4659
0.99104446,48837
0.5796048,20600
0.9745027,32190
0.8999589,19158
0.84071517,30551
0.7305782,4184
0.083426245,228
0.63007426,6969
0.8629501,4900
0.65150607,9506
0.20444784,2910
0.0114474725,108
0.05300983,800
0.90117496,18286
0.72404045,10282
0.04343646,689
0.022547018,448
0.057912067,462
0.10771481,1155
0.040101215,2492
0.3922881,5940
0.03321246,225
0.014474262,238
0.215664,7590
0.9851367,28477
0.8182155,12463
0.14199048,8556
0.10599595,5568
0.49760747,11324
0.7502244,24229
0.0095516015,208
0.10487499,1936
0.015179373,746
0.05932228,903
0.0022557115,85
0.5312021,13685
0.0012238282,91
0.7888643,7169
0.39810878,2000
0.26327986,1247
0.78366274,23297
0.16380958,1365
0.0059759067,143
0.03575631,449
0.09280845,1672
0.064721785,286
0.4947651,2030
0.12062846,1120
0.0817953,3726
0.187159,7399
0.41784376,15128
0.83747363,13423
0.007434302,44
0.25308123,1749
0.7740906,8877
0.20384759,6693
0.7137475,21798
0.9945277,48391
0.83681846,4048
0.05505037,435
0.9774085,35495
0.057436224,390
0.07195096,1084
0.7481999,11704
0.0025586148,40
0.17037307,1012
0.03805345,1258
0.06939813,449
0.3697941,858
0.9267337,42794
0.14074035,1566
0.04921447,1076
0.056411237,1161
0.34064242,9632
0.4301125,13827
0.53522956,8142
0.0134000275,1764
0.18171394,1008
0.5648911,26026
0.90056837,30384
0.4452762,6544
0.6249191,10260
0.8320595,22625
0.75343263,25134
0.1441734,1007
0.85063314,32661
0.01821878,156
0.68965065,11991
0.7481565,13332
0.037645105,1491
0.011840683,138
0.23853268,4848
0.30063197,15040
0.93472165,24660
0.13622366,4565
0.4403179,7828
0.4666952,21681
0.20052093,5460
0.11005001,6696
0.7486046,14876
0.77772915,25712
0.58428586,7943
0.43080387,5880
0.064800836,480
0.17660913,684
0.7650647,18189
0.1453151,988
0.8225481,4935
0.020925084,153
0.730608,20586
0.0058251014,220
0.7784419,18055
0.003117962,24
0.9034492,9758
0.17328306,1476
0.19966535,1260
0.7396219,16063
0.16286317,3096
0.03697948,489
0.11747287,549
0.8368232,19635
0.6554012,1815
0.01989119,200
0.34113535,3920
0.49459514,11979
0.35779655,2720
0.80793154,14405
0.7992239,9180
0.09385027,1600
0.8872349,26702
0.029339889,194
0.021027425,136
0.297899,5952
0.011578628,392
0.14961906,5250
0.43268678,1155
0.0017889105,56
0.9476679,25752
0.19083059,280
0.41437128,4680
0.11167864,2166
0.45697227,8374
0.03524436,401
0.08521569,1153
0.0017208866,29
0.0006633281,12
0.0309922,492
0.20738028,1845
0.072623335,4047
0.124954715,2808
0.7881541,24307
0.05617228,520
0.031706575,1288
0.020014407,204
0.17537409,7370
0.7174657,3776
0.25557268,1406
0.8060286,17776
0.32173678,4619
0.005162814,1776
0.044944756,863
0.036787603,799
0.08042035,850
0.13809015,1170
0.037527245,253
0.5878676,14006
0.14147544,2571
0.45642292,9331
0.07736214,811
0.079122804,1054
0.8344972,18608
0.06101158,2056
0.11602172,4928
0.007534554,80
0.0036450787,268
0.935603,33765
0.9436831,31866
0.00019012825,6
0.039722987,176
0.044510964,1004
0.0048230244,254
0.69540125,11016
0.57852477,5780
0.9530568,29414
0.01989807,2201
0.96301264,34297
0.36533698,9579
0.7650609,7098
0.007852621,216
0.44791552,3816
0.3541223,2400
0.08345773,540
0.18786071,2210
0.0019967787,72
0.07247974,1785
0.90790534,31005
0.037070666,1600
0.8657488,39744
0.592854,6720
0.0056100194,96
0.95455396,12180
0.17308198,468
0.77405417,24453
0.74339974,18914
0.016578626,351
0.06904265,920
0.07772536,3135
0.9673684,41736
0.9473813,30082
0.16931774,294
0.06999568,352
0.04070517,286
0.17121354,1287
0.30222058,5375
0.012491119,187
0.9957682,49729
0.82542694,22263
0.046137996,555
0.65676653,3032
0.74361557,7560
0.65271455,21117
0.16824102,2415
0.102501616,414
0.1820876,70
0.46303594,3201
0.0015363614,63
0.030765073,208
0.8590344,14986
0.82955956,20586
0.9658696,38851
0.16850212,1450
0.67374593,19714
0.99426746,49729
0.7381053,14168
0.10379993,2047
0.09022483,1050
0.0013324942,36
0.9533985,43233
0.02326796,680
0.0062806644,192
0.11943589,673
0.25630158,4116
0.65981346,14873
0.9054654,30184
0.008357838,135
0.09166747,408
0.067278996,1026
0.0069130594,84
0.107636236,1364
0.82075554,27485
0.0041865795,660
0.019215358,334
0.5843642,9108
0.82267594,13114
0.062576614,484
0.65109193,3465
0.42717835,1073
0.17543218,418
0.55783165,7280
0.3173916,4176
0.6590347,11430
0.020193635,880
0.32139117,700
0.7101534,19817
0.74618083,4770
0.2931219,2736
0.6514947,18642
0.005399647,152
0.0064866887,60
0.022527335,380
0.4916848,13980
0.15969397,3033
0.048788797,431
0.77408546,23468
0.051311176,1920
0.020721434,364
0.014841378,331
0.4368794,12606
0.2683275,4176
0.021339938,324
0.027520927,420
0.92076844,40170
0.9475556,15531
0.15055487,1155
0.9758245,48810
0.81034166,16598
0.87131464,40916
0.5131328,6533
0.045601413,1344
0.26276985,5500
0.07559858,448
0.87934476,32700
0.39618385,7670
0.48990434,2745
0.008332673,2106
0.08428447,3658
0.013825529,342
0.8182168,31360
0.07106232,561
0.111907706,520
0.029982546,170
0.06585271,987
0.1746097,1820
0.006556112,110
0.033968233,240
0.88025755,11980
0.832263,27104
0.06556439,533
0.04608493,323
0.20590492,1716
0.6659525,9365
0.32439393,3437
0.010751424,117
0.0044479594,72
0.0013713362,54
0.022291627,154
0.16536498,2008
0.028767034,240
0.79569894,25393
0.22375765,4001
0.58908653,12152
0.1645022,1476
0.101025715,814
0.80640066,7767
0.8750627,5625
0.89510834,33234
0.034056548,294
0.024765858,991
0.33579013,9790
0.28526536,1350
0.07382999,816
0.8697206,38355
0.122066155,7449
0.01001506,144
0.7898393,22692
0.7651301,18684
0.12881704,4432
0.67421603,19000
0.059241004,572
0.9572323,36816
0.9875463,45950
0.16444983,1995
0.6621336,1219
0.6899285,31952
0.08904041,2645
0.08064882,3421
0.12452461,4318
0.91932017,31617
0.29639587,4606
0.29507685,7979
0.52588004,1092
0.5298298,9266
0.5022779,15925
0.64025134,10248
1.4297433e-06,400
0.4034368,9656
0.69886756,4941
0.26988432,3050
0.5965336,2325
0.9408147,26649
0.27457765,3341
0.022073586,270
0.024077775,206
0.07655661,4350
0.2901176,3819
0.48115256,18834
0.0078978585,182
0.675393,1898
0.22973278,460
0.023944497,56
0.10254062,390
0.3044669,1712
0.02162506,64
0.33263278,4235
0.8573688,30104
0.2095684,2130
0.0106775835,255
0.09186614,812
0.02798696,382
0.021263786,174
0.3110466,4902
0.3179853,5835
0.13197853,1836
0.033415187,2523
0.026875228,1808
0.40035766,11118
0.026547037,271
0.296402,4836
0.9463598,45968
0.09723604,3312
0.8082418,27208
0.6416397,9970
0.01721891,456
0.11642677,899
0.53003997,14094
0.23026335,4490
0.049222525,1530
0.0057531907,264
0.037013344,609
0.17468375,676
0.0065076775,318
0.007122762,230
0.039692182,697
0.33083808,4920
0.13459852,1370
0.022981104,140
0.44721138,4453
0.23856977,4164
0.45942518,19056
0.093261585,2801
0.8317652,17160
0.01278522,1512
0.15319556,8385
0.43212107,17822
0.95899665,30528
0.89169556,45182
0.16489108,1778
0.23287189,2510
0.53776187,10197
0.5378978,2800
0.29998347,2750
0.13079563,2470
0.01424197,135
0.032839384,1050
0.114186786,1620
0.21647769,2352
0.011615467,153
0.17092974,1908
0.8750251,31824
0.7992796,11454
0.5734455,6555
0.4219399,5004
0.039992705,354
0.024364755,136
0.016440345,195
0.0110556865,387
0.32531044,7693
0.5572919,8356
0.45309818,15456
0.84463626,21700
0.8886621,17974
0.04988412,714
0.22709651,2904
0.4910359,1682
0.043467116,132
0.04468025,2442
0.31853673,3172
0.748041,1323
0.8267153,3445
0.9738145,23040
0.81935686,30514
0.274347,3132
0.798916,29527
0.81415844,29893
0.008816863,281
0.017083414,434
0.2703044,4492
0.020387564,384
0.10330345,8827
0.12564228,3022
0.9647976,14873
0.8630365,12672
0.33653966,19401
0.63340604,15246
0.9815163,44064
0.63905394,2784
0.87304735,12412
0.13020347,82
0.21595687,1802
0.09091189,452
0.55236274,6465
0.034746226,420
0.81784743,6468
0.048685774,242
0.9850166,32268
0.028168093,744
0.1700299,3773
0.45427054,8733
0.83344185,17220
0.8861287,34320
0.0937657,3430
0.87114197,28858
0.384748,9198
0.4762245,10660
0.04608619,527
0.997114,49060
0.593402,945
0.17921647,1530
0.86222136,11904
0.409677,4256
0.54786396,10431
0.5169859,11340
0.43073002,3108
0.95190555,43262
0.92728513,25194
0.012262064,120
0.122043855,650
0.0039938227,90
0.6372422,9900
0.0009646246,16
0.86470157,28950
0.54286456,5133
0.29302144,897
0.1737974,1575
0.396131,4068
0.60980827,22264
0.67579865,12836
0.015180311,504
0.9627535,35340
0.09360127,3783
0.24846387,5768
0.0062842467,44
0.4740544,11833
0.60032934,18040
0.25800616,2352
0.89990073,46872
0.08051741,2610
0.88312125,33338
0.11697832,9009
0.7244616,11758
0.5639275,11352
0.112199485,1290
0.19697253,1890
0.9322228,26503
0.01258109,144
0.20983565,2106
0.0803697,657
0.93333584,33153
0.003683164,507
0.75267214,10797
0.09413069,200
0.6308525,20640
0.49582922,4438
0.9750806,36126
0.82600546,12741
0.5595196,12959
0.05734529,1124
0.9275976,34327
5.2608713e-05,2
0.010348321,98
0.0068845293,270
0.71795976,7665
0.05119767,1740
0.36447838,2562
0.78068095,22572
0.0026026713,60
0.032867715,966
0.0027934832,100
0.36363095,9372
0.21682888,3675
0.027892236,675
0.38909078,13277
0.949948,25126
0.9939642,33807
0.6457509,6499
0.001244471,42
0.5376638,1715
0.9843803,32465
0.8082939,12146
0.111347094,920
0.022108816,144
0.003070154,75
0.0041789706,80
0.7549224,27232
0.019943291,434
0.07715201,870
6.811106e-05,10
0.67895335,11562
0.97576606,49060
0.9913974,49729
0.0048698313,442
0.5096497,11386
0.0046800408,438
0.0006240875,27
0.3614599,2449
0.2468119,3147
0.27810675,920
0.35953245,4214
0.021866476,82
0.82523835,33043
0.17840737,1532
0.56777096,10626
0.42363313,12700
0.632601,22366
0.35125875,1264
0.13545816,483
0.06780132,572
0.96496844,18271
0.8484666,10290
0.0038644504,32
0.07627146,485
0.0067087235,64
0.022302069,105
0.0034563371,16
0.20153911,988
0.50026363,8964
0.009694767,182
0.97455674,40809
0.67185414,20383
0.10875822,3067
0.77658063,14094
0.9354959,23450
0.56337595,9805
0.0032051113,60
0.9390791,26228
0.30811414,4920
0.57858837,7854
0.20537694,14388
0.728763,13296
0.13535023,744
0.90220785,32800
0.74276733,24976
0.72753817,22350
0.021173527,580
0.899015,39471
0.6056759,14214
0.004559812,72
0.9180427,14758
0.9871673,31600
0.05736614,621
0.8443225,15348
0.75197953,6075
0.35241872,480
0.73858744,11578
0.4017844,7392
0.05889819,670
0.028980125,375
0.57524276,15655
0.9110343,11996
0.00064585224,18
0.024079239,1092
0.014542209,204
0.1757437,2164
0.07277818,676
0.30762985,2064
0.17567618,5182
0.07375388,1846
0.07966247,1863
0.6676247,21906
0.8892756,41255
0.3084076,812
0.8291793,18699
0.027175546,216
0.0074358843,425
0.45442203,8118
0.03100084,1127
0.5880139,22420
0.73380166,24173
0.000110255205,18
0.0076630926,44
0.58034533,6441
0.9353719,29969
0.0923629,2590
0.049561147,1070
0.033676453,820
0.9925016,49729
0.060065,2626
0.06321399,3440
0.0011908091,28
0.14719887,2201
0.1801437,1392
0.004740425,238
0.22869466,8993
0.5210215,15802
0.13817833,1280
0.57556236,16514
0.029938666,135
0.003101644,116
0.46616817,11170
0.2761786,2936
0.00057636324,14
0.12199453,1476
0.7081733,17007
0.03225207,906
0.0063511804,55
0.013664958,154
0.51223284,13431
0.39323956,2550
0.6310153,14296
0.96455556,44200
0.3850645,2410
0.7034939,5454
0.86808455,21072
0.931632,19824
0.70646226,15035
0.09000903,1836
0.063875206,216
0.05156632,546
0.1968177,5632
1.733335e-05,28
0.06324916,1120
0.029560389,1240
0.087214835,2560
0.023302566,273
0.043454032,2530
0.73791647,6600
0.91044027,18643
0.16641541,391
0.82597715,13324
0.48486254,5197
0.7291609,10287
0.13260116,925
0.8216297,33890
0.0007183544,150
0.8200634,34325
0.003921029,60
0.054293226,2110
3.531879e-05,12
0.00024541674,20
0.0042878366,94
0.7310074,20066
0.5770763,7548
0.27455568,2993
0.52623516,5808
0.7967424,20245
0.024004668,409
0.01270312,138
0.005445418,216
0.06407402,1650
0.41150245,9343
0.025405658,465
0.0029392429,27
0.29603082,728
0.21788035,1000
0.6657468,16296
0.026565552,670
0.25251606,5208
0.8380938,3484
0.11122745,1232
0.7482156,8023
0.06631925,769
0.112350605,540
0.41161054,10458
0.22013019,3087
0.42414826,8976
0.7643629,18909
0.011512616,434
0.029876137,581
0.3455422,2945
0.0045476183,367
0.11614013,793
0.003936614,70
0.027568636,156
0.66892385,8234
0.98990494,39690
0.087601736,420
0.5057752,1440
0.9610943,27068
0.9006172,21492
0.16211556,1050
0.5109185,15762
0.018626144,338
0.12820157,865
0.86878264,18126
0.20486948,797
0.11605199,435
0.020705251,180
0.0068917884,66
0.737071,8342
0.880767,17542
0.97270244,47499
0.258609,256
0.41605264,754
0.9745544,44844
0.69254404,18310
0.04564455,260
0.38437203,6446
0.33411145,4985
0.013332418,228
0.0133946305,363
0.5648712,7038
0.7692752,7531
0.27529696,5310
0.17506222,1026
0.48024935,8576
0.9554987,33210
0.6697042,14400
0.23289275,5616
0.20485759,4341
0.25569144,2111
0.4730975,960
0.03875373,1634
0.86052924,24881
0.96585673,34542
0.1004348,2144
0.7849761,20240
0.22336198,4017
0.8390882,17976
0.95498353,17464
0.3250986,1224
0.78878313,19965
0.08934011,1296
0.0047939727,108
0.10193653,1008
0.26567724,8528
0.6148328,16184
0.03591816,1996
0.96212333,26066
0.9537438,23896
0.33032113,1799
0.52649397,10789
0.55567735,5708
0.17588493,2731
0.67808795,5688
0.005974362,252
0.8661841,26268
0.38657895,4410
0.87275594,10564
0.015191102,134
0.8347563,15048
0.041823875,337
0.35053822,2871
0.01458045,328
0.06248236,746
0.5164289,6496
0.37741014,6113
0.24482258,756
0.7864826,26780
0.29822993,1938
0.5848566,11560
0.34563443,4131
0.8573257,18154
0.04879395,2424
0.9769188,28359
0.0020206275,40
0.9170394,23638
0.9456115,44943
0.3000706,4609
0.5843702,9290
0.87483597,14287
0.8922913,14966
0.17921104,2706
0.9806828,48837
0.19920492,2822
0.54297954,11639
0.8199858,5428
0.28653485,5427
0.3875076,11750
0.96472055,48837
0.8050276,15678
0.9913159,49283
0.70063585,5108
0.10781239,1666
0.06030866,368
0.7511545,14497
0.88900816,17382
0.049144134,930
0.9043286,33166
0.99347097,49283
0.56458956,7207
0.18478978,754
0.95752156,46161
0.9208748,22192
0.82778937,5856
0.7985958,6528
0.97264093,36764
0.08556687,384
0.29594648,728
0.659623,17944
0.0054120496,240
0.31967318,9838
0.19806874,4980
0.010957,252
0.32764134,4020
0.6978877,19136
0.7937411,27540
0.7461655,23677
0.025000801,164
0.00095416605,18
0.06183095,1922
0.18643346,2912
0.13890398,3648
0.8847754,10296
0.2755812,440
0.059183914,54
0.8729222,32224
0.20584115,1530
0.5331665,5157
0.9080154,41961
0.8614993,13920
0.890529,9309
0.024030758,110
0.030314203,144
0.0025078815,18
0.8847504,31682
0.7747984,18792
0.6711137,4350
0.8193184,9576
0.06022887,658
0.74381477,21206
0.00075183035,39
0.03371525,1010
0.0019414289,118
0.037637033,1698
0.19348583,7926
0.23446795,3762
0.19407634,1774
0.21321294,3468
0.043144163,840
0.016338268,223
0.25529608,3840
0.80273575,15810
0.7658867,16275
0.98198116,21468
0.3440916,8125
0.86312073,27084
0.8801306,26078
0.40715072,2262
0.9977089,49729
0.63214153,22684
0.015318671,500
0.054509483,3131
0.19098292,8836
0.5356524,5016
0.14504234,2509
0.11912567,5650
0.9205387,39471
0.40247434,10830
0.9920893,49729
0.084590934,252
0.48862398,11880
